id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
76,Bangladesh Pratidin,ফিলিস্তিনিদের বাঁচতে দিন: হোসাম হাসান,https://www.bd-pratidin.com/sports/2026/07/07/1271758,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
77,Bangladesh Pratidin,"এবারের বিশ্বকাপ সবার জন্য কঠিন, এখানে কোনো ফেভারিট নেই : স্কালোনি",https://www.bd-pratidin.com/sports/2026/07/07/1271751,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.96,0.78
78,Bangladesh Pratidin,"তাদের মেসি আছে, আমাদের আছে সালাহ : ইব্রাহিম হাসান",https://www.bd-pratidin.com/sports/2026/07/07/1271744,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.97,0.82
79,Bangladesh Pratidin,স্পেন-পর্তুগাল মহারণের প্রথমার্ধ গোলশূন্য,https://www.bd-pratidin.com/sports/2026/07/07/1271707,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
80,Bangladesh Pratidin,আর্জেন্টিনা-মিশর ম্যাচে থাকছেন আর্জেন্টাইনকে লাল কার্ড দেখানো সেই রেফারি,https://www.bd-pratidin.com/sports/2026/07/07/1271702,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.8}",gemma-3-4b-it,0.95,0.8
81,Bangladesh Pratidin,"‘হাঁটুতে লাথি খেলে পরে আর অভিযোগ কোরো না’, এমবাপ্পেকে আর্জেন্টাইন কিংবদন্তি",https://www.bd-pratidin.com/sports/2026/07/07/1271701,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
82,Bangladesh Pratidin,"শুরু হলো স্পেন-পর্তুগাল মহারণ, রোনালদোর ভাগ্যে কি আছে?",https://www.bd-pratidin.com/sports/2026/07/07/1271697,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
83,Bangladesh Pratidin,বিশ্বকাপে ব্যর্থতার পরও আনচেলত্তির ওপরেই ভরসা ব্রাজিলের,https://www.bd-pratidin.com/sports/2026/07/07/1271696,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.99,0.91
84,Bangladesh Pratidin,নরওয়ের মুখোমুখি হওয়ার আগে ইংলিশ শিবিরে সুসংবাদ,https://www.bd-pratidin.com/sports/2026/07/07/1271693,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.96,0.82
85,Bangladesh Pratidin,কোরিয়ার ফুটবল ফেডারেশনের সভাপতির পদত্যাগ,https://www.bd-pratidin.com/sports/2026/07/06/1271495,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.87}",gemma-3-4b-it,0.95,0.87
86,Bangladesh Pratidin,"জয় উদযাপনই কাল হলো, গুরুতর চোটে ইংলিশ মিডফিল্ডার",https://www.bd-pratidin.com/sports/2026/07/06/1271485,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
87,Bangladesh Pratidin,ছোট লক্ষ্য তাড়ায় দিশেহারা টাইগাররা,https://www.bd-pratidin.com/sports/2026/07/06/1271483,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.95,0.78
88,Bangladesh Pratidin,মাশরাফি–রুবেলকে ছাড়িয়ে নতুন রেকর্ড নাহিদ রানার,https://www.bd-pratidin.com/sports/2026/07/06/1271479,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.99,0.92
89,Bangladesh Pratidin,ফিফা রেডলাইন অতিক্রম করেছে: উয়েফা,https://www.bd-pratidin.com/sports/2026/07/06/1271429,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
90,Bangladesh Pratidin,নাহিদ রানার তৃতীয় ওয়ানডে ফাইফার,https://www.bd-pratidin.com/sports/2026/07/06/1271423,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
91,Bangladesh Pratidin,রোনালদো বনাম ইয়ামাল: আইবেরিয়ান ডার্বিতে ফুটবল বিশ্বের নজর,https://www.bd-pratidin.com/sports/2026/07/06/1271339,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
92,Bangladesh Pratidin,৪০ বছর পর আবারও ব্রাজিলের পেনাল্টি ট্র্যাজেডি,https://www.bd-pratidin.com/sports/2026/07/06/1271337,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
93,Bangladesh Pratidin,হৃদয়ভাঙা বিদায়ের পর ব্রাজিলকে শীর্ষে ফেরানোর প্রতিশ্রুতি ভিনিসিউসের,https://www.bd-pratidin.com/sports/2026/07/06/1271325,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
94,Bangladesh Pratidin,পেনাল্টির আগে কী বলেছিলেন নেইমার,https://www.bd-pratidin.com/sports/2026/07/06/1271322,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
95,Bangladesh Pratidin,বিশ্বকাপে সবচেয়ে বেশি পেনাল্টি পেয়েছে কোন দল?,https://www.bd-pratidin.com/sports/2026/07/06/1271315,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
96,Bangladesh Pratidin,কেইনের পর রেফারিং নিয়ে প্রশ্ন তুললেন টুখেল,https://www.bd-pratidin.com/sports/2026/07/06/1271311,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
97,Bangladesh Pratidin,পিছিয়ে গেল মেক্সিকো-ইংল্যান্ড ম্যাচ,https://www.bd-pratidin.com/sports/2026/07/06/1271273,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
98,Bangladesh Pratidin,বিশ্বকাপ শেষে অবসরের ইঙ্গিত দিলেন নেইমার,https://www.bd-pratidin.com/sports/2026/07/06/1271272,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
99,Bangladesh Pratidin,হেক্সার স্বপ্ন ভেঙে টানা ৬ বিশ্বকাপ ট্রফিহীন ব্রাজিল,https://www.bd-pratidin.com/sports/2026/07/06/1271271,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
100,Bangladesh Pratidin,৪০ বছর পর এমন ঘটনার সাক্ষী হলো ব্রাজিল,https://www.bd-pratidin.com/sports/2026/07/06/1271270,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
101,Bangladesh Pratidin,ব্রাজিলকে কাঁদিয়ে কোয়ার্টারে নরওয়ে,https://www.bd-pratidin.com/sports/2026/07/06/1271269,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
102,Bangladesh Pratidin,হালান্ডের গোলে এগিয়ে নরওয়ে,https://www.bd-pratidin.com/sports/2026/07/06/1271265,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
103,Bangladesh Pratidin,নরওয়ে ম্যাচে খেলবেন নেইমার?,https://www.bd-pratidin.com/sports/2026/07/05/1271123,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
104,Bangladesh Pratidin,নরওয়ের বিপক্ষে ব্রাজিলের সম্ভাব্য একাদশ,https://www.bd-pratidin.com/sports/2026/07/05/1271096,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.95,0.9
105,Bangladesh Pratidin,কেপ ভার্দের গোলকিপারকে দলে নিতে চায় ব্রাজিলের দুই ক্লাব,https://www.bd-pratidin.com/sports/2026/07/05/1271089,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.89}",gemma-3-4b-it,0.94,0.89
106,Bangladesh Pratidin,রুপকথার সঙ্গে বিশ্বকাপ থেকে বিপুল অর্থ লাভ কেপ ভার্দের,https://www.bd-pratidin.com/sports/2026/07/05/1271081,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
107,Bangladesh Pratidin,সমর্থকদের রাত জেগে খেলা উপভোগ করতে বললেন হ্যারি কেইন,https://www.bd-pratidin.com/sports/2026/07/05/1271080,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
108,Bangladesh Pratidin,নরওয়ের বিপক্ষে ফিরছেন রাফিনিয়া,https://www.bd-pratidin.com/sports/2026/07/05/1271071,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
109,Bangladesh Pratidin,এখন পর্যন্ত বিশ্বকাপে সবচেয়ে দ্রুতগতির শটে গোল কার?,https://www.bd-pratidin.com/sports/2026/07/05/1270951,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
110,Bangladesh Pratidin,নরওয়ের বিপক্ষে হাইভোল্টেজ ম্যাচে ব্রাজিলের সম্ভাব্য একাদশ,https://www.bd-pratidin.com/sports/2026/07/05/1270945,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
111,Bangladesh Pratidin,ব্রাজিল-নরওয়ে ম্যাচে কার জয়? ভবিষ্যদ্বাণী করল ‘জ্যোতিষী’ বিড়াল মিলু,https://www.bd-pratidin.com/sports/2026/07/05/1270944,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
112,Bangladesh Pratidin,"জাতীয় জাদুঘরে মেসির স্বাক্ষরিত জার্সি, দেখতে ভক্তদের ভিড়",https://www.bd-pratidin.com/sports/2026/07/05/1270933,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.96,0.9
113,Bangladesh Pratidin,"নেইমার যুগের অবসান, ভিনির কাঁধে নেতৃত্ব: সামনে নরওয়ের পরীক্ষা",https://www.bd-pratidin.com/sports/2026/07/05/1270929,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
114,Bangladesh Pratidin,তারকার চেয়ে বড় দল: হেক্সা জয়ের স্বপ্নে ব্রাজিলের নতুন অস্ত্র আনচেলত্তি,https://www.bd-pratidin.com/sports/2026/07/05/1270926,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.95,0.92
115,Bangladesh Pratidin,নরওয়ের ম্যাচের আগে স্বস্তি ব্রাজিল শিবিরে,https://www.bd-pratidin.com/sports/2026/07/05/1270872,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.87}",gemma-3-4b-it,0.94,0.87
116,Bangladesh Pratidin,ড্রিবলিংয়ে রোনালদোকে টপকে গেলেন কেপ ভার্দের গোলরক্ষক ভোজিনহা!,https://www.bd-pratidin.com/sports/2026/07/05/1270871,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
117,Bangladesh Pratidin,কোয়ার্টার ফাইনালে মরক্কোকে পেল ফ্রান্স,https://www.bd-pratidin.com/sports/2026/07/05/1270868,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
118,Bangladesh Pratidin,প্যারাগুয়েকে হারিয়ে শেষ আটে ফ্রান্স,https://www.bd-pratidin.com/sports/2026/07/05/1270867,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
119,Bangladesh Pratidin,গোল্ডেন বুটের দৌড়ে মেসিকে ছুঁলেন এমবাপ্পে,https://www.bd-pratidin.com/sports/2026/07/05/1270865,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.95,0.85
120,Bangladesh Pratidin,পেনাল্টি থেকে এমবাপ্পের গোলে ফ্রান্সের লিড,https://www.bd-pratidin.com/sports/2026/07/05/1270863,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
121,Bangladesh Pratidin,কানাডার বিপক্ষে ব্যবধান দ্বিগুণ করল মরক্কো,https://www.bd-pratidin.com/sports/2026/07/05/1270836,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
